package,version,found_by,containers
grep,3.1-2build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
gzip,1.6-5ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
h5py,2.10.0,python-package-cataloger,docker://brainlife/amico:2.1b
hdf5-helpers,1.10.0-patch1+docs-4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
hostname,3.20,dpkgdb-cataloger,docker://brainlife/amico:2.1b
icu-devtools,60.2-3ubuntu3.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
idna,2.6,python-package-cataloger,docker://brainlife/amico:2.1b
init-system-helpers,1.51,dpkgdb-cataloger,docker://brainlife/amico:2.1b
jq,1.5+dfsg-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
keyring,10.6.0,python-package-cataloger,docker://brainlife/amico:2.1b
keyrings.alt,3.0,python-package-cataloger,docker://brainlife/amico:2.1b
krb5-locales,1.16-2ubuntu0.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
less,487-0.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libacl1,2.2.52-3build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libaec-dev,0.3.2-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libaec0,0.3.2-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libalgorithm-diff-perl,1.19.03-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libalgorithm-diff-xs-perl,0.04-5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libalgorithm-merge-perl,0.08-3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libapparmor1,2.12-4ubuntu5.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libapt-pkg5.0,1.6.12,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libarmadillo-dev,1:8.400.0+dfsg-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libarmadillo8,1:8.400.0+dfsg-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libarpack2,3.5.0+real-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libarpack2-dev,3.5.0+real-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libasan4,7.5.0-3ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libasn1-8-heimdal,7.5.0+dfsg-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libassuan0,2.5.1-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libatomic1,8.4.0-1ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libattr1,1:2.4.47-2build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libaudit-common,1:2.8.2-1ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libaudit1,1:2.8.2-1ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libbinutils,2.30-21ubuntu1~18.04.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libblas-dev,3.7.1-4ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libblas3,3.7.1-4ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libblkid1,2.31.1-0.4ubuntu3.4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-atomic1.65-dev,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-atomic1.65.1,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-chrono1.65-dev,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-chrono1.65.1,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-date-time1.65-dev,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-date-time1.65.1,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-dev,1.65.1.0ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-filesystem-dev,1.65.1.0ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-filesystem1.65-dev,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-filesystem1.65.1,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-iostreams-dev,1.65.1.0ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-iostreams1.65-dev,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-iostreams1.65.1,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-program-options-dev,1.65.1.0ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-program-options1.65-dev,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-program-options1.65.1,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-regex1.65-dev,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-regex1.65.1,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-serialization1.65-dev,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-serialization1.65.1,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-system1.65-dev,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-system1.65.1,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-thread-dev,1.65.1.0ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-thread1.65-dev,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost-thread1.65.1,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libboost1.65-dev,1.65.1+dfsg-0ubuntu5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libbsd0,0.8.7-1ubuntu0.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libbz2-1.0,1.0.6-8.1ubuntu0.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libc-bin,2.27-3ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libc-dev-bin,2.27-3ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libc6,2.27-3ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libc6-dev,2.27-3ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libcap-ng0,0.7.7-3.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libcc1-0,8.4.0-1ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libcilkrts5,7.5.0-3ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libcom-err2,1.44.1-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libcurl3-gnutls,7.58.0-2ubuntu3.8,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libcurl4-gnutls-dev,7.58.0-2ubuntu3.8,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libdap-dev,3.19.1-2build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libdap25,3.19.1-2build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libdapclient6v5,3.19.1-2build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libdapserver7v5,3.19.1-2build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libdb5.3,5.3.28-13.1ubuntu1.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libdbus-1-3,1.12.2-1ubuntu1.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libdebconfclient0,0.213ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libdpkg-perl,1.19.0.5ubuntu2.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libedit2,3.1-20170329-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libelf1,0.170-0.4ubuntu0.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libepsilon-dev,0.9.2+dfsg-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libepsilon1,0.9.2+dfsg-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
liberror-perl,0.17025-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libexpat1,2.2.5-3ubuntu0.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libexpat1-dev,2.2.5-3ubuntu0.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libext2fs2,1.44.1-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libfakeroot,1.22-2ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libfdisk1,2.31.1-0.4ubuntu3.4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libffi6,3.2.1-8,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libfile-fcntllock-perl,0.22-3build2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libfontconfig1,2.12.6-0ubuntu2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libfreetype6,2.8.1-2ubuntu2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libfreexl-dev,1.0.5-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libfreexl1,1.0.5-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libfyba-dev,4.1.1-3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libfyba0,4.1.1-3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgcc-7-dev,7.5.0-3ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgcc1,1:8.3.0-6ubuntu1~18.04.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgcc1,1:8.4.0-1ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgcrypt20,1.8.1-4ubuntu1.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgdal-dev,2.2.3+dfsg-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgdal20,2.2.3+dfsg-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgdbm-compat4,1.14.1-6,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgdbm5,1.14.1-6,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgeos-3.6.2,3.6.2-1build2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgeos-c1v5,3.6.2-1build2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgeos-dev,3.6.2-1build2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgeotiff-dev,1.4.2-2build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgeotiff2,1.4.2-2build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgfortran4,7.5.0-3ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgif-dev,5.1.4-2ubuntu0.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgif7,5.1.4-2ubuntu0.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgirepository-1.0-1,1.56.1-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libglib2.0-0,2.56.4-0ubuntu0.18.04.6,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libglib2.0-bin,2.56.4-0ubuntu0.18.04.6,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libglib2.0-data,2.56.4-0ubuntu0.18.04.6,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libglib2.0-dev,2.56.4-0ubuntu0.18.04.6,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libglib2.0-dev-bin,2.56.4-0ubuntu0.18.04.6,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgmp10,2:6.1.2+dfsg-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgnutls30,3.5.18-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgomp1,8.4.0-1ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgpg-error0,1.27-6,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgpm2,1.20.7-5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgraphite2-3,1.3.11-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgraphite2-dev,1.3.11-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgssapi-krb5-2,1.16-2ubuntu0.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libgssapi3-heimdal,7.5.0+dfsg-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libharfbuzz-dev,1.7.2-1ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libharfbuzz-gobject0,1.7.2-1ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libharfbuzz-icu0,1.7.2-1ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libharfbuzz0b,1.7.2-1ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libhcrypto4-heimdal,7.5.0+dfsg-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libhdf4-0-alt,4.2.13-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libhdf4-alt-dev,4.2.13-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libhdf5-100,1.10.0-patch1+docs-4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libhdf5-cpp-100,1.10.0-patch1+docs-4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libhdf5-dev,1.10.0-patch1+docs-4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libheimbase1-heimdal,7.5.0+dfsg-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libheimntlm0-heimdal,7.5.0+dfsg-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libhogweed4,3.4-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libhx509-5-heimdal,7.5.0+dfsg-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libicu-dev,60.2-3ubuntu3.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libicu-le-hb-dev,1.0.3+git161113-4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libicu-le-hb0,1.0.3+git161113-4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libicu60,60.2-3ubuntu3.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libiculx60,60.2-3ubuntu3.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libidn2-0,2.0.4-1.1ubuntu0.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libisl19,0.19-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libitm1,8.4.0-1ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libjbig-dev,2.1-3.1build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libjbig0,2.1-3.1build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libjpeg-dev,8c-2ubuntu8,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libjpeg-turbo8,1.5.2-0ubuntu5.18.04.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libjpeg-turbo8-dev,1.5.2-0ubuntu5.18.04.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libjpeg8,8c-2ubuntu8,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libjpeg8-dev,8c-2ubuntu8,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libjq1,1.5+dfsg-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libjson-c-dev,0.12.1-1.3ubuntu0.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libjson-c3,0.12.1-1.3ubuntu0.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libk5crypto3,1.16-2ubuntu0.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libkeyutils1,1.5.9-9.2ubuntu2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libkml-dev,1.3.0-5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libkmlbase1,1.3.0-5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libkmlconvenience1,1.3.0-5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libkmldom1,1.3.0-5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libkmlengine1,1.3.0-5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libkmlregionator1,1.3.0-5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libkmlxsd1,1.3.0-5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libkrb5-26-heimdal,7.5.0+dfsg-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libkrb5-3,1.16-2ubuntu0.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libkrb5support0,1.16-2ubuntu0.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libksba8,1.3.5-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
liblapack-dev,3.7.1-4ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
liblapack3,3.7.1-4ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
liblas-dev,1.8.1-6build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
liblas3,1.8.1-6build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
liblcms2-2,2.9-1ubuntu0.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libldap-2.4-2,2.4.45+dfsg-1ubuntu1.5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libldap-common,2.4.45+dfsg-1ubuntu1.5,dpkgdb-cataloger,docker://brainlife/amico:2.1b
liblocale-gettext-perl,1.07-3build2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
liblsan0,8.4.0-1ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libltdl-dev,2.4.6-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libltdl7,2.4.6-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
liblz4-1,0.0~r131-2ubuntu3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
liblzma-dev,5.2.2-1.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
liblzma5,5.2.2-1.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libmagic-mgc,1:5.32-2ubuntu0.4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libmagic1,1:5.32-2ubuntu0.4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libminizip-dev,1.1-8build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libminizip1,1.1-8build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libmount1,2.31.1-0.4ubuntu3.4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libmpc3,1.1.0-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libmpdec2,2.4.2-1ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libmpfr6,4.0.1-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libmpx2,8.4.0-1ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libmysqlclient-dev,5.7.30-0ubuntu0.18.04.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libmysqlclient20,5.7.30-0ubuntu0.18.04.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libncurses5,6.1-1ubuntu1.18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libncursesw5,6.1-1ubuntu1.18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libnetcdf-dev,1:4.6.0-2build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libnetcdf13,1:4.6.0-2build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libnettle6,3.4-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libnghttp2-14,1.30.0-1ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libnpth0,1.5-3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libnspr4,2:4.18-1ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libnss3,2:3.35-2ubuntu2.7,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libodbc1,2.3.4-1.1ubuntu3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libogdi3.2,3.2.0+ds-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libogdi3.2-dev,3.2.0+ds-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libonig4,6.7.0-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libopenjp2-7,2.3.0-2build0.18.04.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libopenjp2-7-dev,2.3.0-2build0.18.04.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libp11-kit0,0.23.9-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpam-modules,1.1.8-3.6ubuntu2.18.04.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpam-modules-bin,1.1.8-3.6ubuntu2.18.04.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpam-runtime,1.1.8-3.6ubuntu2.18.04.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpam0g,1.1.8-3.6ubuntu2.18.04.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpcre16-3,2:8.39-9,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpcre3,2:8.39-9,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpcre3-dev,2:8.39-9,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpcre32-3,2:8.39-9,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpcrecpp0v5,2:8.39-9,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libperl5.26,5.26.1-6ubuntu0.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpng-dev,1.6.34-1ubuntu0.18.04.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpng-tools,1.6.34-1ubuntu0.18.04.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpng16-16,1.6.34-1ubuntu0.18.04.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpoppler-dev,0.62.0-2ubuntu2.10,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpoppler-private-dev,0.62.0-2ubuntu2.10,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpoppler73,0.62.0-2ubuntu2.10,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpq-dev,10.12-0ubuntu0.18.04.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpq5,10.12-0ubuntu0.18.04.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libprocps6,2:3.3.12-3ubuntu1.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libproj-dev,4.9.3-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libproj12,4.9.3-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpsl5,0.19.1-5build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpython3-dev,3.6.7-1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpython3-stdlib,3.6.7-1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpython3.6,3.6.9-1~18.04ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpython3.6-dev,3.6.9-1~18.04ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpython3.6-minimal,3.6.9-1~18.04ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libpython3.6-stdlib,3.6.9-1~18.04ubuntu1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libqhull-dev,2015.2-4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libqhull-r7,2015.2-4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libqhull7,2015.2-4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libquadmath0,8.4.0-1ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libreadline7,7.0-3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libroken18-heimdal,7.5.0+dfsg-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
librtmp1,2.4+20151223.gitfa8646d.1-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsasl2-2,2.1.27~101-g0780600+dfsg-3ubuntu2.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsasl2-modules,2.1.27~101-g0780600+dfsg-3ubuntu2.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsasl2-modules-db,2.1.27~101-g0780600+dfsg-3ubuntu2.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libseccomp2,2.4.1-0ubuntu0.18.04.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libselinux1,2.7-2build2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsemanage-common,2.7-2build2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsemanage1,2.7-2build2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsepol1,2.7-1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsmartcols1,2.31.1-0.4ubuntu3.4,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libspatialite-dev,4.3.0a-5build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libspatialite7,4.3.0a-5build1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsqlite3-0,3.22.0-1ubuntu0.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsqlite3-dev,3.22.0-1ubuntu0.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libss2,1.44.1-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libssl-dev,1.1.1-1ubuntu2.1~18.04.6,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libssl1.0.0,1.0.2n-1ubuntu5.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libssl1.1,1.1.1-1ubuntu2.1~18.04.6,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libstdc++-7-dev,7.5.0-3ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libstdc++6,8.3.0-6ubuntu1~18.04.1,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libstdc++6,8.4.0-1ubuntu1~18.04,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsuperlu-dev,5.2.1+dfsg1-3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsuperlu5,5.2.1+dfsg1-3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsystemd0,237-3ubuntu10.33,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libsz2,0.3.2-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libtasn1-6,4.13-2,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libtiff-dev,4.0.9-5ubuntu0.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libtiff5,4.0.9-5ubuntu0.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
libtiff5-dev,4.0.9-5ubuntu0.3,dpkgdb-cataloger,docker://brainlife/amico:2.1b
